X,Y,PredictedY,Error
-1.521533,-1.521682,-1.522472,0.000790
-1.521187,-1.521224,-1.522126,0.000902
-1.520841,-1.520831,-1.521780,0.000949
-1.520494,-1.520603,-1.521433,0.000830
-1.520148,-1.520138,-1.521087,0.000949
-1.519801,-1.519836,-1.520740,0.000905
-1.519455,-1.519482,-1.520394,0.000912
-1.519109,-1.519263,-1.520047,0.000785
-1.518762,-1.518771,-1.519701,0.000930
-1.518416,-1.518425,-1.519355,0.000929
-1.518069,-1.518189,-1.519008,0.000819
-1.517723,-1.517725,-1.518662,0.000937
-1.517377,-1.517429,-1.518315,0.000886
-1.517030,-1.517111,-1.517969,0.000858
-1.516684,-1.516758,-1.517623,0.000865
-1.516337,-1.516492,-1.517276,0.000785
-1.515991,-1.516109,-1.516930,0.000821
-1.515645,-1.515680,-1.516583,0.000903
-1.515298,-1.515436,-1.516237,0.000801
-1.514952,-1.514975,-1.515890,0.000915
-1.514605,-1.514718,-1.515544,0.000826
-1.514259,-1.514256,-1.515198,0.000942
-1.513913,-1.514005,-1.514851,0.000847
-1.513566,-1.513668,-1.514505,0.000837
-1.513220,-1.513225,-1.514158,0.000933
-1.512873,-1.512872,-1.513812,0.000940
-1.512527,-1.512683,-1.513466,0.000783
-1.512180,-1.512286,-1.513119,0.000834
-1.511834,-1.511892,-1.512773,0.000881
-1.511488,-1.511523,-1.512426,0.000903
-1.511141,-1.511143,-1.512080,0.000937
-1.510795,-1.510804,-1.511734,0.000929
-1.510448,-1.510578,-1.511387,0.000809
-1.510102,-1.510105,-1.511041,0.000936
-1.509756,-1.509864,-1.510694,0.000831
-1.509409,-1.509556,-1.510348,0.000792
-1.509063,-1.509146,-1.510002,0.000856
-1.508716,-1.508861,-1.509655,0.000794
-1.508370,-1.508399,-1.509309,0.000909
-1.508024,-1.508142,-1.508962,0.000820
-1.507677,-1.507752,-1.508616,0.000864
-1.507331,-1.507409,-1.508270,0.000861
-1.506984,-1.506974,-1.507923,0.000950
-1.506638,-1.506783,-1.507577,0.000794
-1.506292,-1.506444,-1.507230,0.000786
-1.505945,-1.506058,-1.506884,0.000826
-1.505599,-1.505687,-1.506537,0.000850
-1.505252,-1.505360,-1.506191,0.000831
-1.504906,-1.505046,-1.505845,0.000799
-1.504559,-1.504681,-1.505498,0.000818
-1.504213,-1.504269,-1.505152,0.000883
-1.503867,-1.503870,-1.504805,0.000936
-1.503520,-1.503606,-1.504459,0.000853
-1.503174,-1.503224,-1.504113,0.000888
-1.502827,-1.502948,-1.503766,0.000818
-1.502481,-1.502618,-1.503420,0.000802
-1.502135,-1.502292,-1.503073,0.000782
-1.501788,-1.501845,-1.502727,0.000882
-1.501442,-1.501580,-1.502380,0.000801
-1.501095,-1.501158,-1.502034,0.000876
-1.500749,-1.500812,-1.501688,0.000875
-1.500403,-1.500469,-1.501341,0.000872
-1.500056,-1.500194,-1.500995,0.000801
-1.499710,-1.499733,-1.500648,0.000916
-1.499363,-1.499498,-1.500302,0.000803
-1.499017,-1.499022,-1.499956,0.000933
-1.498670,-1.498729,-1.499609,0.000880
-1.498324,-1.498366,-1.499263,0.000897
-1.497978,-1.498010,-1.498916,0.000906
-1.497631,-1.497687,-1.498570,0.000883
-1.497285,-1.497296,-1.498224,0.000927
-1.496938,-1.497080,-1.497877,0.000797
-1.496592,-1.496582,-1.497531,0.000949
-1.496246,-1.496341,-1.497184,0.000843
-1.495899,-1.495891,-1.496838,0.000947
-1.495553,-1.495693,-1.496491,0.000799
-1.495206,-1.495224,-1.496145,0.000921
-1.494860,-1.494984,-1.495799,0.000815
-1.494514,-1.494567,-1.495452,0.000885
-1.494167,-1.494258,-1.495106,0.000848
-1.493821,-1.493853,-1.494759,0.000906
-1.493474,-1.493501,-1.494413,0.000912
-1.493128,-1.493143,-1.494067,0.000924
-1.492782,-1.492789,-1.493720,0.000931
-1.492435,-1.492541,-1.493374,0.000832
-1.492089,-1.492142,-1.493027,0.000885
-1.491742,-1.491767,-1.492681,0.000914
-1.491396,-1.491502,-1.492334,0.000833
-1.491049,-1.491045,-1.491988,0.000943
-1.490703,-1.490846,-1.491642,0.000796
-1.490357,-1.490396,-1.491295,0.000899
-1.490010,-1.490005,-1.490949,0.000944
-1.489664,-1.489778,-1.490602,0.000825
-1.489317,-1.489408,-1.490256,0.000848
-1.488971,-1.489046,-1.489910,0.000864
-1.488625,-1.488696,-1.489563,0.000867
-1.488278,-1.488353,-1.489217,0.000864
-1.487932,-1.487975,-1.488870,0.000895
-1.487585,-1.487740,-1.488524,0.000784
-1.487239,-1.487308,-1.488178,0.000870
-1.486893,-1.487017,-1.487831,0.000814
-1.486546,-1.486618,-1.487485,0.000867
-1.486200,-1.486321,-1.487138,0.000817
-1.485853,-1.485947,-1.486792,0.000845
-1.485507,-1.485593,-1.486446,0.000853
-1.485160,-1.485217,-1.486099,0.000882
-1.484814,-1.484940,-1.485753,0.000813
-1.484468,-1.484546,-1.485406,0.000860
-1.484121,-1.484222,-1.485060,0.000838
-1.483775,-1.483884,-1.484713,0.000829
-1.483428,-1.483532,-1.484367,0.000835
-1.483082,-1.483069,-1.484021,0.000952
-1.482736,-1.482801,-1.483674,0.000873
-1.482389,-1.482524,-1.483328,0.000804
-1.482043,-1.482139,-1.482981,0.000843
-1.481696,-1.481843,-1.482635,0.000792
-1.481350,-1.481503,-1.482289,0.000786
-1.481004,-1.481107,-1.481942,0.000836
-1.480657,-1.480745,-1.481596,0.000850
-1.480311,-1.480421,-1.481249,0.000828
-1.479964,-1.480102,-1.480903,0.000801
-1.479618,-1.479762,-1.480557,0.000794
-1.479272,-1.479348,-1.480210,0.000862
-1.478925,-1.479077,-1.479864,0.000787
-1.478579,-1.478640,-1.479517,0.000878
-1.478232,-1.478303,-1.479171,0.000868
-1.477886,-1.478039,-1.478824,0.000786
-1.477539,-1.477661,-1.478478,0.000817
-1.477193,-1.477289,-1.478132,0.000842
-1.476847,-1.476981,-1.477785,0.000805
-1.476500,-1.476568,-1.477439,0.000871
-1.476154,-1.476212,-1.477093,0.000880
-1.475807,-1.475875,-1.476746,0.000871
-1.475461,-1.475453,-1.476400,0.000947
-1.475115,-1.475151,-1.476053,0.000902
-1.474768,-1.474903,-1.475707,0.000804
-1.474422,-1.474553,-1.475360,0.000807
-1.474075,-1.474085,-1.475014,0.000929
-1.473729,-1.473766,-1.474668,0.000901
-1.473383,-1.473444,-1.474321,0.000877
-1.473036,-1.473104,-1.473975,0.000871
-1.472690,-1.472707,-1.473628,0.000922
-1.472343,-1.472361,-1.473282,0.000921
-1.471997,-1.472115,-1.472936,0.000821
-1.471650,-1.471687,-1.472589,0.000902
-1.471304,-1.471370,-1.472243,0.000872
-1.470958,-1.471078,-1.471896,0.000818
-1.470611,-1.470742,-1.471550,0.000808
-1.470265,-1.470264,-1.471203,0.000939
-1.469918,-1.469958,-1.470857,0.000899
-1.469572,-1.469710,-1.470511,0.000801
-1.469226,-1.469279,-1.470164,0.000885
-1.468879,-1.468943,-1.469818,0.000875
-1.468533,-1.468662,-1.469471,0.000809
-1.468186,-1.468303,-1.469125,0.000822
-1.467840,-1.467900,-1.468779,0.000879
-1.467494,-1.467496,-1.468432,0.000936
-1.467147,-1.467267,-1.468086,0.000819
-1.466801,-1.466804,-1.467739,0.000936
-1.466454,-1.466564,-1.467393,0.000829
-1.466108,-1.466255,-1.467047,0.000791
-1.465762,-1.465797,-1.466700,0.000903
-1.465415,-1.465459,-1.466354,0.000895
-1.465069,-1.465087,-1.466007,0.000921
-1.464722,-1.464862,-1.465661,0.000799
-1.464376,-1.464529,-1.465315,0.000786
-1.464029,-1.464048,-1.464968,0.000920
-1.463683,-1.463738,-1.464622,0.000883
-1.463337,-1.463480,-1.464275,0.000795
-1.462990,-1.463038,-1.463929,0.000891
-1.462644,-1.462738,-1.463583,0.000845
-1.462297,-1.462356,-1.463236,0.000880
-1.461951,-1.461998,-1.462890,0.000891
-1.461605,-1.461620,-1.462543,0.000923
-1.461258,-1.461356,-1.462197,0.000841
-1.460912,-1.460912,-1.461850,0.000938
-1.460565,-1.460636,-1.461504,0.000868
-1.460219,-1.460260,-1.461158,0.000897
-1.459872,-1.459872,-1.460811,0.000939
-1.459526,-1.459596,-1.460465,0.000869
-1.459180,-1.459193,-1.460118,0.000925
-1.458833,-1.458926,-1.459772,0.000846
-1.458487,-1.458518,-1.459426,0.000907
-1.458140,-1.458243,-1.459079,0.000836
-1.457794,-1.457903,-1.458733,0.000830
-1.457448,-1.457564,-1.458386,0.000822
-1.457101,-1.457235,-1.458040,0.000805
-1.456755,-1.456780,-1.457693,0.000914
-1.456408,-1.456466,-1.457347,0.000881
-1.456062,-1.456167,-1.457001,0.000834
-1.455716,-1.455862,-1.456654,0.000792
-1.455369,-1.455415,-1.456308,0.000893
-1.455023,-1.455100,-1.455961,0.000862
-1.454676,-1.454689,-1.455615,0.000926
-1.454330,-1.454453,-1.455269,0.000815
-1.453984,-1.454055,-1.454922,0.000867
-1.453637,-1.453733,-1.454576,0.000842
-1.453291,-1.453444,-1.454229,0.000785
-1.452944,-1.453078,-1.453883,0.000805
-1.452598,-1.452701,-1.453537,0.000835
-1.452252,-1.452377,-1.453190,0.000813
-1.451905,-1.452009,-1.452844,0.000835
-1.451559,-1.451633,-1.452497,0.000865
-1.451212,-1.451323,-1.452151,0.000828
-1.450866,-1.451011,-1.451805,0.000793
-1.450519,-1.450648,-1.451458,0.000811
-1.450173,-1.450256,-1.451112,0.000856
-1.449827,-1.449953,-1.450765,0.000812
-1.449480,-1.449584,-1.450419,0.000835
-1.449134,-1.449172,-1.450073,0.000901
-1.448787,-1.448887,-1.449726,0.000839
-1.448441,-1.448534,-1.449380,0.000846
-1.448095,-1.448174,-1.449033,0.000860
-1.447748,-1.447852,-1.448687,0.000835
-1.447402,-1.447399,-1.448340,0.000941
-1.447055,-1.447093,-1.447994,0.000901
-1.446709,-1.446823,-1.447648,0.000825
-1.446362,-1.446482,-1.447301,0.000819
-1.446016,-1.446097,-1.446955,0.000858
-1.445670,-1.445713,-1.446608,0.000896
-1.445323,-1.445349,-1.446262,0.000913
-1.444977,-1.445132,-1.445916,0.000784
-1.444631,-1.444763,-1.445569,0.000807
-1.444284,-1.444297,-1.445223,0.000925
-1.443938,-1.444017,-1.444876,0.000860
-1.443591,-1.443743,-1.444530,0.000787
-1.443245,-1.443340,-1.444183,0.000843
-1.442898,-1.442929,-1.443837,0.000908
-1.442552,-1.442670,-1.443491,0.000821
-1.442206,-1.442298,-1.443144,0.000847
-1.441859,-1.441861,-1.442798,0.000937
-1.441513,-1.441614,-1.442451,0.000837
-1.441166,-1.441167,-1.442105,0.000938
-1.440820,-1.440857,-1.441759,0.000902
-1.440474,-1.440586,-1.441412,0.000827
-1.440127,-1.440157,-1.441066,0.000909
-1.439781,-1.439801,-1.440719,0.000919
-1.439434,-1.439457,-1.440373,0.000916
-1.439088,-1.439196,-1.440027,0.000831
-1.438742,-1.438801,-1.439680,0.000880
-1.438395,-1.438444,-1.439334,0.000889
-1.438049,-1.438140,-1.438987,0.000848
-1.437702,-1.437721,-1.438641,0.000920
-1.437356,-1.437424,-1.438295,0.000871
-1.437009,-1.437022,-1.437948,0.000926
-1.436663,-1.436649,-1.437602,0.000952
-1.436317,-1.436315,-1.437255,0.000940
-1.435970,-1.436077,-1.436909,0.000831
-1.435624,-1.435711,-1.436563,0.000852
-1.435277,-1.435356,-1.436216,0.000860
-1.434931,-1.434954,-1.435870,0.000916
-1.434585,-1.434581,-1.435523,0.000942
-1.434238,-1.434375,-1.435177,0.000802
-1.433892,-1.433939,-1.434830,0.000892
-1.433545,-1.433627,-1.434484,0.000857
-1.433199,-1.433328,-1.434138,0.000810
-1.432853,-1.432985,-1.433791,0.000807
-1.432506,-1.432597,-1.433445,0.000848
-1.432160,-1.432254,-1.433098,0.000845
-1.431813,-1.431801,-1.432752,0.000951
-1.431467,-1.431609,-1.432406,0.000797
-1.431121,-1.431185,-1.432059,0.000874
-1.430774,-1.430894,-1.431713,0.000819
-1.430428,-1.430563,-1.431366,0.000803
-1.430081,-1.430161,-1.431020,0.000859
-1.429735,-1.429810,-1.430673,0.000863
-1.429388,-1.429448,-1.430327,0.000879
-1.429042,-1.429091,-1.429981,0.000889
-1.428696,-1.428765,-1.429634,0.000869
-1.428349,-1.428417,-1.429288,0.000870
-1.428003,-1.428094,-1.428941,0.000848
-1.427656,-1.427652,-1.428595,0.000943
-1.427310,-1.427429,-1.428249,0.000819
-1.426964,-1.427109,-1.427902,0.000794
-1.426617,-1.426730,-1.427556,0.000826
-1.426271,-1.426311,-1.427209,0.000899
-1.425924,-1.426061,-1.426863,0.000802
-1.425578,-1.425729,-1.426517,0.000788
-1.425232,-1.425381,-1.426170,0.000789
-1.424885,-1.424999,-1.425824,0.000825
-1.424539,-1.424658,-1.425477,0.000820
-1.424192,-1.424248,-1.425131,0.000883
-1.423846,-1.423890,-1.424785,0.000895
-1.423499,-1.423567,-1.424438,0.000871
-1.423153,-1.423169,-1.424092,0.000922
-1.422807,-1.422826,-1.423745,0.000919
-1.422460,-1.422497,-1.423399,0.000901
-1.422114,-1.422108,-1.423053,0.000945
-1.421767,-1.421905,-1.422706,0.000801
-1.421421,-1.421495,-1.422360,0.000865
-1.421075,-1.421209,-1.422013,0.000804
-1.420728,-1.420874,-1.421667,0.000793
-1.420382,-1.420530,-1.421320,0.000790
-1.420035,-1.420063,-1.420974,0.000911
-1.419689,-1.419764,-1.420628,0.000864
-1.419343,-1.419430,-1.420281,0.000851
-1.418996,-1.418988,-1.419935,0.000946
-1.418650,-1.418693,-1.419588,0.000896
-1.418303,-1.418444,-1.419242,0.000798
-1.417957,-1.417989,-1.418896,0.000907
-1.417611,-1.417712,-1.418549,0.000837
-1.417264,-1.417364,-1.418203,0.000839
-1.416918,-1.417034,-1.417856,0.000822
-1.416571,-1.416681,-1.417510,0.000829
-1.416225,-1.416263,-1.417163,0.000901
-1.415878,-1.416004,-1.416817,0.000813
-1.415532,-1.415675,-1.416471,0.000796
-1.415186,-1.415256,-1.416124,0.000868
-1.414839,-1.414889,-1.415778,0.000889
-1.414493,-1.414635,-1.415431,0.000796
-1.414146,-1.414262,-1.415085,0.000823
-1.413800,-1.413786,-1.414739,0.000953
-1.413454,-1.413520,-1.414392,0.000872
-1.413107,-1.413179,-1.414046,0.000867
-1.412761,-1.412887,-1.413699,0.000813
-1.412414,-1.412554,-1.413353,0.000799
-1.412068,-1.412085,-1.413007,0.000921
-1.411722,-1.411787,-1.412660,0.000873
-1.411375,-1.411482,-1.412314,0.000831
-1.411029,-1.411135,-1.411967,0.000832
-1.410682,-1.410732,-1.411621,0.000889
-1.410336,-1.410446,-1.411275,0.000828
-1.409989,-1.410069,-1.410928,0.000859
-1.409643,-1.409761,-1.410582,0.000821
-1.409297,-1.409328,-1.410235,0.000908
-1.408950,-1.408965,-1.409889,0.000924
-1.408604,-1.408682,-1.409542,0.000860
-1.408257,-1.408268,-1.409196,0.000928
-1.407911,-1.408037,-1.408850,0.000813
-1.407565,-1.407626,-1.408503,0.000877
-1.407218,-1.407212,-1.408157,0.000945
-1.406872,-1.406955,-1.407810,0.000855
-1.406525,-1.406536,-1.407464,0.000928
-1.406179,-1.406219,-1.407118,0.000898
-1.405833,-1.405848,-1.406771,0.000923
-1.405486,-1.405515,-1.406425,0.000910
-1.405140,-1.405276,-1.406078,0.000803
-1.404793,-1.404820,-1.405732,0.000912
-1.404447,-1.404537,-1.405386,0.000848
-1.404101,-1.404089,-1.405039,0.000950
-1.403754,-1.403800,-1.404693,0.000893
-1.403408,-1.403547,-1.404346,0.000800
-1.403061,-1.403053,-1.404000,0.000947
-1.402715,-1.402725,-1.403654,0.000929
-1.402368,-1.402513,-1.403307,0.000794
-1.402022,-1.402041,-1.402961,0.000920
-1.401676,-1.401771,-1.402614,0.000843
-1.401329,-1.401375,-1.402268,0.000893
-1.400983,-1.401085,-1.401922,0.000837
-1.400636,-1.400743,-1.401575,0.000832
-1.400290,-1.400439,-1.401229,0.000790
-1.399944,-1.400062,-1.400882,0.000820
-1.399597,-1.399654,-1.400536,0.000882
-1.399251,-1.399271,-1.400189,0.000919
-1.398904,-1.399031,-1.399843,0.000812
-1.398558,-1.398574,-1.399497,0.000923
-1.398212,-1.398326,-1.399150,0.000824
-1.397865,-1.397870,-1.398804,0.000934
-1.397519,-1.397671,-1.398457,0.000787
-1.397172,-1.397167,-1.398111,0.000944
-1.396826,-1.396926,-1.397765,0.000838
-1.396479,-1.396597,-1.397418,0.000821
-1.396133,-1.396197,-1.397072,0.000874
-1.395787,-1.395778,-1.396725,0.000948
-1.395440,-1.395583,-1.396379,0.000796
-1.395094,-1.395117,-1.396032,0.000916
-1.394747,-1.394808,-1.395686,0.000879
-1.394401,-1.394541,-1.395340,0.000798
-1.394055,-1.394040,-1.394993,0.000953
-1.393708,-1.393769,-1.394647,0.000878
-1.393362,-1.393398,-1.394300,0.000903
-1.393015,-1.393073,-1.393954,0.000881
-1.392669,-1.392687,-1.393608,0.000921
-1.392323,-1.392427,-1.393261,0.000835
-1.391976,-1.392109,-1.392915,0.000806
-1.391630,-1.391743,-1.392568,0.000825
-1.391283,-1.391419,-1.392222,0.000803
-1.390937,-1.391006,-1.391876,0.000869
-1.390591,-1.390577,-1.391529,0.000952
-1.390244,-1.390287,-1.391183,0.000896
-1.389898,-1.389898,-1.390836,0.000938
-1.389551,-1.389627,-1.390490,0.000863
-1.389205,-1.389297,-1.390144,0.000846
-1.388858,-1.388882,-1.389797,0.000916
-1.388512,-1.388626,-1.389451,0.000825
-1.388166,-1.388188,-1.389104,0.000916
-1.387819,-1.387946,-1.388758,0.000812
-1.387473,-1.387567,-1.388412,0.000844
-1.387126,-1.387263,-1.388065,0.000803
-1.386780,-1.386923,-1.387719,0.000796
-1.386434,-1.386438,-1.387372,0.000934
-1.386087,-1.386175,-1.387026,0.000851
-1.385741,-1.385784,-1.386679,0.000896
-1.385394,-1.385484,-1.386333,0.000849
-1.385048,-1.385054,-1.385987,0.000932
-1.384701,-1.384779,-1.385640,0.000861
-1.384355,-1.384384,-1.385294,0.000910
-1.384009,-1.384155,-1.384947,0.000792
-1.383662,-1.383655,-1.384601,0.000946
-1.383316,-1.383325,-1.384255,0.000929
-1.382969,-1.382965,-1.383908,0.000943
-1.382623,-1.382683,-1.383562,0.000879
-1.382277,-1.382315,-1.383215,0.000900
-1.381930,-1.381955,-1.382869,0.000914
-1.381584,-1.381718,-1.382522,0.000804
-1.381237,-1.381362,-1.382176,0.000814
-1.380891,-1.380951,-1.381830,0.000879
-1.380545,-1.380532,-1.381483,0.000951
-1.380198,-1.380308,-1.381137,0.000829
-1.379852,-1.379866,-1.380790,0.000925
-1.379505,-1.379617,-1.380444,0.000827
-1.379159,-1.379205,-1.380098,0.000892
-1.378813,-1.378802,-1.379751,0.000950
-1.378466,-1.378467,-1.379405,0.000938
-1.378120,-1.378143,-1.379058,0.000915
-1.377773,-1.377909,-1.378712,0.000803
-1.377427,-1.377501,-1.378366,0.000865
-1.377081,-1.377172,-1.378019,0.000847
-1.376734,-1.376720,-1.377673,0.000953
-1.376388,-1.376473,-1.377326,0.000853
-1.376041,-1.376135,-1.376980,0.000845
-1.375695,-1.375820,-1.376634,0.000814
-1.375348,-1.375357,-1.376287,0.000930
-1.375002,-1.375085,-1.375941,0.000856
-1.374656,-1.374679,-1.375594,0.000915
-1.374309,-1.374354,-1.375248,0.000894
-1.373963,-1.374088,-1.374902,0.000813
-1.373616,-1.373698,-1.374555,0.000857
-1.373270,-1.373358,-1.374209,0.000851
-1.372924,-1.373035,-1.373862,0.000827
-1.372577,-1.372706,-1.373516,0.000810
-1.372231,-1.372257,-1.373169,0.000913
-1.371884,-1.371983,-1.372823,0.000840
-1.371538,-1.371604,-1.372477,0.000872
-1.371192,-1.371296,-1.372130,0.000834
-1.370845,-1.370857,-1.371784,0.000927
-1.370499,-1.370520,-1.371437,0.000918
-1.370152,-1.370182,-1.371091,0.000909
-1.369806,-1.369963,-1.370745,0.000782
-1.369460,-1.369495,-1.370398,0.000903
-1.369113,-1.369201,-1.370052,0.000851
-1.368767,-1.368767,-1.369705,0.000938
-1.368420,-1.368472,-1.369359,0.000887
-1.368074,-1.368143,-1.369012,0.000869
-1.367727,-1.367721,-1.368666,0.000945
-1.367381,-1.367444,-1.368320,0.000876
-1.367035,-1.367186,-1.367973,0.000788
-1.366688,-1.366715,-1.367627,0.000912
-1.366342,-1.366392,-1.367280,0.000889
-1.365995,-1.366007,-1.366934,0.000927
-1.365649,-1.365737,-1.366588,0.000850
-1.365303,-1.365321,-1.366241,0.000921
-1.364956,-1.365056,-1.365895,0.000838
-1.364610,-1.364700,-1.365548,0.000848
-1.364263,-1.364254,-1.365202,0.000948
-1.363917,-1.364041,-1.364856,0.000815
-1.363571,-1.363585,-1.364509,0.000925
-1.363224,-1.363318,-1.364163,0.000845
-1.362878,-1.362868,-1.363816,0.000948
-1.362531,-1.362587,-1.363470,0.000883
-1.362185,-1.362328,-1.363124,0.000796
-1.361838,-1.361854,-1.362777,0.000923
-1.361492,-1.361564,-1.362431,0.000867
-1.361146,-1.361192,-1.362084,0.000892
-1.360799,-1.360895,-1.361738,0.000843
-1.360453,-1.360557,-1.361392,0.000834
-1.360106,-1.360199,-1.361045,0.000847
-1.359760,-1.359756,-1.360699,0.000943
-1.359414,-1.359496,-1.360352,0.000856
-1.359067,-1.359057,-1.360006,0.000949
-1.358721,-1.358848,-1.359659,0.000811
-1.358374,-1.358368,-1.359313,0.000945
-1.358028,-1.358145,-1.358967,0.000822
-1.357682,-1.357716,-1.358620,0.000904
-1.357335,-1.357440,-1.358274,0.000834
-1.356989,-1.356982,-1.357927,0.000945
-1.356642,-1.356635,-1.357581,0.000946
-1.356296,-1.356324,-1.357235,0.000911
-1.355950,-1.356022,-1.356888,0.000866
-1.355603,-1.355702,-1.356542,0.000840
-1.355257,-1.355400,-1.356195,0.000795
-1.354910,-1.354984,-1.355849,0.000865
-1.354564,-1.354623,-1.355502,0.000879
-1.354217,-1.354299,-1.355156,0.000857
-1.353871,-1.354001,-1.354810,0.000809
-1.353525,-1.353545,-1.354463,0.000918
-1.353178,-1.353316,-1.354117,0.000801
-1.352832,-1.352904,-1.353770,0.000866
-1.352485,-1.352584,-1.353424,0.000840
-1.352139,-1.352225,-1.353078,0.000853
-1.351793,-1.351899,-1.352731,0.000832
-1.351446,-1.351559,-1.352385,0.000826
-1.351100,-1.351173,-1.352038,0.000866
-1.350753,-1.350868,-1.351692,0.000824
-1.350407,-1.350483,-1.351346,0.000863
-1.350061,-1.350047,-1.350999,0.000952
-1.349714,-1.349764,-1.350653,0.000889
-1.349368,-1.349362,-1.350306,0.000944
-1.349021,-1.349012,-1.349960,0.000948
-1.348675,-1.348667,-1.349614,0.000947
-1.348328,-1.348468,-1.349267,0.000800
-1.347982,-1.348138,-1.348921,0.000783
-1.347636,-1.347723,-1.348574,0.000852
-1.347289,-1.347317,-1.348228,0.000910
-1.346943,-1.347056,-1.347881,0.000826
-1.346596,-1.346686,-1.347535,0.000849
-1.346250,-1.346278,-1.347189,0.000910
-1.345904,-1.346052,-1.346842,0.000791
-1.345557,-1.345653,-1.346496,0.000842
-1.345211,-1.345240,-1.346149,0.000910
-1.344864,-1.344862,-1.345803,0.000941
-1.344518,-1.344627,-1.345457,0.000830
-1.344172,-1.344265,-1.345110,0.000845
-1.343825,-1.343889,-1.344764,0.000875
-1.343479,-1.343530,-1.344417,0.000887
-1.343132,-1.343154,-1.344071,0.000917
-1.342786,-1.342919,-1.343725,0.000805
-1.342440,-1.342507,-1.343378,0.000871
-1.342093,-1.342116,-1.343032,0.000916
-1.341747,-1.341874,-1.342685,0.000811
-1.341400,-1.341448,-1.342339,0.000891
-1.341054,-1.341102,-1.341992,0.000890
-1.340707,-1.340703,-1.341646,0.000943
-1.340361,-1.340460,-1.341300,0.000839
-1.340015,-1.340038,-1.340953,0.000915
-1.339668,-1.339710,-1.340607,0.000897
-1.339322,-1.339353,-1.340261,0.000907
-1.338975,-1.339004,-1.339914,0.000910
-1.338629,-1.338777,-1.339568,0.000791
-1.338283,-1.338392,-1.339221,0.000829
-1.337936,-1.338068,-1.338875,0.000807
-1.337590,-1.337725,-1.338528,0.000803
-1.337243,-1.337275,-1.338182,0.000907
-1.336897,-1.336979,-1.337836,0.000856
-1.336551,-1.336633,-1.337489,0.000856
-1.336204,-1.336280,-1.337143,0.000863
-1.335858,-1.335940,-1.336796,0.000857
-1.335511,-1.335533,-1.336450,0.000917
-1.335165,-1.335191,-1.336104,0.000912
-1.334818,-1.334880,-1.335757,0.000877
-1.334472,-1.334527,-1.335411,0.000883
-1.334126,-1.334178,-1.335064,0.000886
-1.333779,-1.333911,-1.334718,0.000807
-1.333433,-1.333524,-1.334371,0.000847
-1.333086,-1.333210,-1.334025,0.000815
-1.332740,-1.332850,-1.333679,0.000829
-1.332394,-1.332520,-1.333332,0.000813
